"med_CodMed";"med_Nombre";"med_FormaFarmaceutica";"med_Presen";"med_Concen";"med_Costo";"med_Petitorio";"med_Petitorio2005";"med_Petitorio2010";"med_FecBaja";"med_FFDigemid";"med_IdEstado";"MED_V_NOMBRE_SIS";"MED_V_PRESENT_SIS";"MED_V_FORMAFARM_SIS";"MED_V_UNIDAD_CONSUMO";"MED_N_FACTOR_CONSUMO"
"04845";"MINOXIDIL";"SOL";"60 mL";"5 g/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"MINOXIDIL";"60 mL";"SOL";"60 mL";1.0
"04846";"MIRTAZAPINA";"TAB";"";"30 mg";0.0;"S";"N";"S";"";"TAB";"0";"MIRTAZAPINA";"";"TAB";"UNIDAD";1.0
"04847";"MISOPROSTOL";"TAB";"";"200 µg";0.0;"S";"N";"N";"";"TAB";"0";"MISOPROSTOL";"";"TAB";"UNIDAD";1.0
"04848";"MITOMICINA";"INY";"20 mL";"10 mg";0.0;"N";"N";"N";"";"INY";"0";"MITOMICINA";"20 mL";"INY";"20 mL";1.0
"04849";"MITOMICINA";"INY";"30 mL";"10 mg";0.0;"N";"N";"N";"";"INY";"0";"MITOMICINA";"30 mL";"INY";"30 mL";1.0
"04850";"MITOMICINA";"INY";"2 mL";"2 mg";0.0;"S";"S";"S";"";"INY";"0";"MITOMICINA";"2 mL";"INY";"2 mL";1.0
"04851";"MITOMICINA";"INY";"10 mL";"2 mg";0.0;"S";"S";"S";"";"INY";"0";"MITOMICINA";"10 mL";"INY";"10 mL";1.0
"04853";"MITOMICINA";"INY";"";"20 mg";0.0;"S";"N";"N";"";"INY";"0";"MITOMICINA";"";"INY";"UNIDAD";1.0
"04854";"MITOMICINA";"INY";"";"5 mg";0.0;"N";"N";"N";"";"INY";"0";"MITOMICINA";"";"INY";"UNIDAD";1.0
"04855";"MITOXANTRONA";"INY";"5 mL";"10 mg/5 mL";0.0;"N";"N";"N";"";"INY";"0";"MITOXANTRONA";"5 mL";"INY";"5 mL";1.0
"04856";"MITOXANTRONA (COMO DICLORHIDRATO)";"INY";"10 mL";"20 mg/10 mL";0.0;"S";"S";"S";"";"INY";"0";"MITOXANTRONA (COMO DICLORHIDRATO)";"10 mL";"INY";"10 mL";1.0
"04857";"MITOXANTRONA";"INY";"12.5 mL";"25 mg/12.5 mL";0.0;"N";"N";"N";"";"INY";"0";"MITOXANTRONA";"12.5 mL";"INY";"12.5 mL";1.0
"04858";"MITOXANTRONA";"INY";"15 mL";"30 mg/15 mL";0.0;"N";"N";"N";"";"INY";"0";"MITOXANTRONA";"15 mL";"INY";"15 mL";1.0
"04859";"MIZOLASTINA";"TAB";"";"10 mg";0.0;"N";"N";"N";"";"TAB";"0";"MIZOLASTINA";"";"TAB";"UNIDAD";1.0
"04860";"MOCLOBEMIDA";"TAB";"";"150 mg";0.0;"N";"N";"N";"";"TAB";"0";"MOCLOBEMIDA";"";"TAB";"UNIDAD";1.0
"04861";"MOCLOBEMIDA";"TAB";"";"300 mg";0.0;"N";"N";"N";"";"TAB";"0";"MOCLOBEMIDA";"";"TAB";"UNIDAD";1.0
"04862";"MOLGRAMOSTIM";"INY";"";"300 ug";0.0;"N";"N";"N";"";"INY";"0";"MOLGRAMOSTIM";"";"INY";"UNIDAD";1.0
"04863";"MOMETASONA + SALICILICO ACIDO";"CRM";"10 g";"1 mg + 50 mg/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MOMETASONA + SALICILICO ACIDO";"10 g";"CRM";"10 g";1.0
"04864";"MOMETASONA + SALICILICO ACIDO";"CRM";"15 g";"1 mg + 50 mg/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MOMETASONA + SALICILICO ACIDO";"15 g";"CRM";"15 g";1.0
"04865";"MOMETASONA + SALICILICO ACIDO";"CRM";"20 g";"1 mg + 50 mg/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MOMETASONA + SALICILICO ACIDO";"20 g";"CRM";"20 g";1.0
"04866";"MOMETASONA + SALICILICO ACIDO";"CRM";"30 g";"1 mg + 50 mg/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MOMETASONA + SALICILICO ACIDO";"30 g";"CRM";"30 g";1.0
"04867";"MOMETASONA + SALICILICO ACIDO";"CRM";"5 g";"1 mg + 50 mg/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MOMETASONA + SALICILICO ACIDO";"5 g";"CRM";"5 g";1.0
"04868";"MOMETASONA";"AER";"120 DOSIS";"500 ug/DOSIS";0.0;"N";"N";"N";"";"AER";"0";"MOMETASONA";"120 DOSIS";"AER";"120 DOSIS";1.0
"04869";"MOMETASONA";"AER";"140 DOSIS";"500 ug/DOSIS";0.0;"N";"N";"N";"";"AER";"0";"MOMETASONA";"140 DOSIS";"AER";"140 DOSIS";1.0
"04870";"MOMETASONA";"AER";"50 DOSIS";"500 ug/DOSIS";0.0;"N";"N";"N";"";"AER";"0";"MOMETASONA";"50 DOSIS";"AER";"50 DOSIS";1.0
"04871";"MOMETASONA";"AER";"60 DOSIS";"500 ug/DOSIS";0.0;"N";"N";"N";"";"AER";"0";"MOMETASONA";"60 DOSIS";"AER";"60 DOSIS";1.0
"04872";"MOMETASONA";"CRM";"10 g";"100 mg/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MOMETASONA";"10 g";"CRM";"10 g";1.0
"04873";"MOMETASONA";"CRM";"15 g";"100 mg/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MOMETASONA";"15 g";"CRM";"15 g";1.0
"04874";"MOMETASONA";"CRM";"20 g";"100 mg/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MOMETASONA";"20 g";"CRM";"20 g";1.0
"04875";"MOMETASONA";"CRM";"30 g";"100 mg/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MOMETASONA";"30 g";"CRM";"30 g";1.0
"04876";"MOMETASONA";"CRM";"40 g";"100 mg/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MOMETASONA";"40 g";"CRM";"40 g";1.0
"04877";"MOMETASONA";"CRM";"45 g";"100 mg/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MOMETASONA";"45 g";"CRM";"45 g";1.0
"04878";"MOMETASONA";"CRM";"5 g";"100 mg/100 g";0.0;"N";"N";"N";"";"POT-CRM";"0";"MOMETASONA";"5 g";"CRM";"5 g";1.0
"04879";"MOMETASONA";"CRM";"50 g";"100 mg/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MOMETASONA";"50 g";"CRM";"50 g";1.0
"04880";"MOMETASONA";"CRM";"60 g";"100 mg/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MOMETASONA";"60 g";"CRM";"60 g";1.0
"04881";"MOMETASONA";"AER";"10 g";"500 ug/mL";0.0;"N";"N";"N";"";"AER";"0";"MOMETASONA";"10 g";"AER";"10 g";1.0
"04882";"MOMETASONA";"AER";"140 DOSIS";"500 ug/mL";0.0;"N";"N";"N";"";"AER";"0";"MOMETASONA";"140 DOSIS";"AER";"140 DOSIS";1.0
"04883";"MOMETASONA";"SOL";"10 mL";"100 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"MOMETASONA";"10 mL";"SOL";"10 mL";1.0
"04884";"MOMETASONA";"SOL";"100 mL";"100 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"MOMETASONA";"100 mL";"SOL";"100 mL";1.0
"04885";"MOMETASONA";"SOL";"120 mL";"100 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"MOMETASONA";"120 mL";"SOL";"120 mL";1.0
"04886";"MOMETASONA";"SOL";"15 mL";"100 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"MOMETASONA";"15 mL";"SOL";"15 mL";1.0
"04887";"MOMETASONA";"SOL";"20 mL";"100 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"MOMETASONA";"20 mL";"SOL";"20 mL";1.0
"04888";"MOMETASONA";"SOL";"250 mL";"100 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"MOMETASONA";"250 mL";"SOL";"250 mL";1.0
"04889";"MOMETASONA";"SOL";"30 mL";"100 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"MOMETASONA";"30 mL";"SOL";"30 mL";1.0
"04890";"MOMETASONA";"SOL";"45 mL";"100 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"MOMETASONA";"45 mL";"SOL";"45 mL";1.0
"04891";"MOMETASONA";"SOL";"60 mL";"100 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"MOMETASONA";"60 mL";"SOL";"60 mL";1.0
"04892";"MOMETASONA";"SOL";"75 mL";"100 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"MOMETASONA";"75 mL";"SOL";"75 mL";1.0
"04893";"MOMETASONA";"SOL";"90 mL";"100 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"MOMETASONA";"90 mL";"SOL";"90 mL";1.0
"04894";"MONONITRATO DE ISOSORBIDA";"TAB";"";"20 mg";0.0;"S";"S";"S";"";"TAB";"0";"MONONITRATO DE ISOSORBIDA";"";"TAB";"UNIDAD";1.0
"04895";"MONONITRATO DE ISOSORBIDA";"TAB";"";"40 mg";0.0;"N";"N";"N";"";"TAB";"0";"MONONITRATO DE ISOSORBIDA";"";"TAB";"UNIDAD";1.0
"04896";"MONONITRATO DE ISOSORBIDA";"TAB";"";"50 mg";0.0;"N";"N";"N";"";"TAB";"0";"MONONITRATO DE ISOSORBIDA";"";"TAB";"UNIDAD";1.0
"04897";"MONTELUKAST";"TAB";"";"10 mg";0.0;"N";"N";"N";"";"TAB";"0";"MONTELUKAST";"";"TAB";"UNIDAD";1.0
"04898";"MONTELUKAST";"TAB";"";"4 mg";0.0;"N";"N";"N";"";"TAB";"0";"MONTELUKAST";"";"TAB";"UNIDAD";1.0
"04899";"MONTELUKAST";"TAB";"";"5 mg";0.0;"N";"N";"N";"";"TAB";"0";"MONTELUKAST";"";"TAB";"UNIDAD";1.0
"04900";"MORFINA (CLORHIDRATO)";"INY";"1 mL";"10 mg";0.0;"S";"S";"S";"";"INY";"0";"MORFINA (CLORHIDRATO)";"1 mL";"INY";"UNIDAD";1.0
"04901";"MORFINA (CLORHIDRATO)";"INY";"1 mL";"20 mg";0.0;"S";"S";"S";"";"INY";"0";"MORFINA (CLORHIDRATO)";"1 mL";"INY";"UNIDAD";1.0
"04902";"MORFINA (SULFATO)";"TAB";"";"10 mg";0.0;"S";"S";"S";"";"TAB";"0";"MORFINA (SULFATO)";"";"TAB";"UNIDAD";1.0
"04903";"MORFINA (SULFATO)";"TAB";"";"100 mg";0.0;"N";"N";"N";"";"TAB";"0";"MORFINA (SULFATO)";"";"TAB";"UNIDAD";1.0
"04904";"MORFINA (SULFATO)";"TAB";"";"200 mg";0.0;"N";"N";"N";"";"TAB";"0";"MORFINA (SULFATO)";"";"TAB";"UNIDAD";1.0
"04905";"MORFINA (SULFATO)";"TAB";"";"30 mg";0.0;"S";"S";"S";"";"TAB";"0";"MORFINA (SULFATO)";"";"TAB";"UNIDAD";1.0
"04906";"MORFINA (SULFATO)";"TAB";"";"60 mg";0.0;"N";"N";"N";"";"TAB";"0";"MORFINA (SULFATO)";"";"TAB";"UNIDAD";1.0
"04907";"MOSAPRIDA";"TAB";"";"2.5 mg";0.0;"N";"N";"N";"";"TAB";"0";"MOSAPRIDA";"";"TAB";"UNIDAD";1.0
"04908";"MOSAPRIDA";"TAB";"";"5 mg";0.0;"N";"N";"N";"";"TAB";"0";"MOSAPRIDA";"";"TAB";"UNIDAD";1.0
"04909";"MOXIFLOXACINO";"INY";"250 mL";"174 mg/100 mL";0.0;"N";"N";"N";"";"INY";"0";"MOXIFLOXACINO";"250 mL";"INY";"250 mL";1.0
"04910";"MOXIFLOXACINO (COMO CLORHIDRATO)";"TAB";"";"400 mg";0.0;"S";"N";"N";"";"TAB";"0";"MOXIFLOXACINO (COMO CLORHIDRATO)";"";"TAB";"UNIDAD";1.0
"04911";"MUCOPOLISACARIDO SULFATADO";"CRM";"12 g";"1 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MUCOPOLISACARIDO SULFATADO";"12 g";"CRM";"12 g";1.0
"04912";"MUCOPOLISACARIDO SULFATADO";"GEL";"14 g";"1 g/100 g";0.0;"N";"N";"N";"";"GEL";"0";"MUCOPOLISACARIDO SULFATADO";"14 g";"GEL";"14 g";1.0
"04913";"MUCOPOLISACARIDO SULFATADO";"CRM";"20 g";"1 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MUCOPOLISACARIDO SULFATADO";"20 g";"CRM";"20 g";1.0
"04914";"MUCOPOLISACARIDO SULFATADO";"CRM";"30 g";"1 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MUCOPOLISACARIDO SULFATADO";"30 g";"CRM";"30 g";1.0
"04915";"MUCOPOLISACARIDO SULFATADO";"CRM";"40 g";"1 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MUCOPOLISACARIDO SULFATADO";"40 g";"CRM";"40 g";1.0
"04916";"MUCOPOLISACARIDO SULFATADO";"CRM";"14 g";"1.6 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MUCOPOLISACARIDO SULFATADO";"14 g";"CRM";"14 g";1.0
"04917";"MUCOPOLISACARIDO SULFATADO";"CRM";"20 g";"1.6 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MUCOPOLISACARIDO SULFATADO";"20 g";"CRM";"20 g";1.0
"04918";"MUCOPOLISACARIDO SULFATADO";"CRM";"25 g";"1.6 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MUCOPOLISACARIDO SULFATADO";"25 g";"CRM";"25 g";1.0
"04919";"MUCOPOLISACARIDO SULFATADO";"CRM";"40 g";"1.6 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"MUCOPOLISACARIDO SULFATADO";"40 g";"CRM";"40 g";1.0
"04920";"MULTIENZIMAS COMBINACIONES";"TAB";"";"";0.0;"N";"N";"N";"";"TAB";"0";"MULTIENZIMAS COMBINACIONES";"";"TAB";"UNIDAD";1.0
"04921";"MUPIROCINA";"CRM";"10 g";"2 g/100 g";0.0;"S";"N";"N";"";"CRM";"0";"MUPIROCINA";"10 g";"CRM";"10 g";1.0
"04922";"MUPIROCINA (COMO SAL CALCICA)";"CRM";"15 g";"2 g/100 g (2 %)";0.0;"S";"N";"S";"";"CRM";"0";"MUPIROCINA (COMO SAL CALCICA)";"15 g";"CRM";"15 g";1.0
"04923";"MUPIROCINA";"CRM";"20 g";"2 g/100 g";0.0;"S";"N";"N";"";"CRM";"0";"MUPIROCINA";"20 g";"CRM";"20 g";1.0
"04924";"MUPIROCINA";"CRM";"25 g";"2 g/100 g";0.0;"S";"N";"N";"";"CRM";"0";"MUPIROCINA";"25 g";"CRM";"25 g";1.0
"04925";"MUPIROCINA";"CRM";"30 g";"2 g/100 g";0.0;"S";"N";"N";"";"CRM";"0";"MUPIROCINA";"30 g";"CRM";"30 g";1.0
"04926";"MUPIROCINA";"CRM";"5 g";"2 g/100 g";0.0;"S";"N";"N";"";"CRM";"0";"MUPIROCINA";"5 g";"CRM";"5 g";1.0
"04927";"MUROMONAB-CD3";"INY";"5 mL";"5 mg";0.0;"N";"N";"N";"";"INY";"0";"MUROMONAB-CD3";"5 mL";"INY";"5 mL";1.0
"04928";"NABUMETONA";"TAB";"";"500 mg";0.0;"N";"N";"N";"";"TAB";"0";"NABUMETONA";"";"TAB";"UNIDAD";1.0
"04929";"NADIFLOXACINO";"CRM";"10 g";"1 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"NADIFLOXACINO";"10 g";"CRM";"10 g";1.0
"04930";"NADIFLOXACINO";"CRM";"30 g";"1 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"NADIFLOXACINO";"30 g";"CRM";"30 g";1.0
"04931";"NADOLOL";"TAB";"";"80 mg";0.0;"N";"N";"N";"";"TAB";"0";"NADOLOL";"";"TAB";"UNIDAD";1.0
"04932";"NADROPARINA CALCICA";"INY";"0.4 mL";"10000 UI";0.0;"N";"N";"N";"";"INY";"0";"NADROPARINA CALCICA";"0.4 mL";"INY";"0.4 mL";1.0
"04933";"NADROPARINA CALCICA";"INY";"0.6 mL";"11400 UI";0.0;"N";"N";"N";"";"INY";"0";"NADROPARINA CALCICA";"0.6 mL";"INY";"0.6 mL";1.0
"04934";"NADROPARINA CALCICA";"INY";"0.8 mL";"15200 UI";0.0;"N";"N";"N";"";"INY";"0";"NADROPARINA CALCICA";"0.8 mL";"INY";"0.8 mL";1.0
"04935";"NADROPARINA CALCICA";"INY";"1 mL";"19000 UI/mL";0.0;"N";"N";"N";"";"INY";"0";"NADROPARINA CALCICA";"1 mL";"INY";"1 mL";1.0
"04936";"NADROPARINA CALCICA";"INY";"0.8 mL";"20000 UI";0.0;"N";"N";"N";"";"INY";"0";"NADROPARINA CALCICA";"0.8 mL";"INY";"0.8 mL";1.0
"04937";"NADROPARINA CALCICA";"INY";"1 mL";"9500 UI/mL";0.0;"N";"N";"N";"";"INY";"0";"NADROPARINA CALCICA";"1 mL";"INY";"1 mL";1.0
"04938";"NADROPARINA CALCICA";"INY";"0.3 mL";"2850 UI";0.0;"N";"N";"N";"";"INY";"0";"NADROPARINA CALCICA";"0.3 mL";"INY";"0.3 mL";1.0
"04939";"NADROPARINA CALCICA";"INY";"0.6 mL";"5700 UI";0.0;"N";"N";"N";"";"INY";"0";"NADROPARINA CALCICA";"0.6 mL";"INY";"0.6 mL";1.0
"04940";"NAFAZOLINA + NEOMICINA";"SOL";"10 mL";"500 ug + 8.3 mg/mL";0.0;"N";"N";"N";"";"SOL";"0";"NAFAZOLINA + NEOMICINA";"10 mL";"SOL";"10 mL";1.0
"04941";"NAFAZOLINA + ZINC FENOLSULFONATO";"SOL";"24 mL";"525 ug + 1.05 mg/mL";0.0;"N";"N";"N";"";"SOL";"0";"NAFAZOLINA + ZINC FENOLSULFONATO";"24 mL";"SOL";"24 mL";1.0
"04942";"NAFAZOLINA";"SOL";"15 mL";"100 ug/ mL";0.0;"N";"N";"N";"";"SOL";"0";"NAFAZOLINA";"15 mL";"SOL";"15 mL";1.0
"04943";"NAFAZOLINA";"SOL";"15 mL";"300 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"NAFAZOLINA";"15 mL";"SOL";"15 mL";1.0
"04944";"NAFAZOLINA";"SOL";"18 mL";"300 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"NAFAZOLINA";"18 mL";"SOL";"18 mL";1.0
"04945";"NAFAZOLINA";"SOL";"5 mL";"300 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"NAFAZOLINA";"5 mL";"SOL";"5 mL";1.0
"04946";"NAFAZOLINA";"SOL";"8 mL";"300 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"NAFAZOLINA";"8 mL";"SOL";"8 mL";1.0
"04947";"NAFAZOLINA";"SOL";"10 mL";"500 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"NAFAZOLINA";"10 mL";"SOL";"10 mL";1.0
"04948";"NAFAZOLINA";"SOL";"15 mL";"500 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"NAFAZOLINA";"15 mL";"SOL";"15 mL";1.0
"04949";"NAFAZOLINA";"SOL";"5 mL";"500 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"NAFAZOLINA";"5 mL";"SOL";"5 mL";1.0
"04950";"NAFAZOLINA";"SOL";"8 mL";"500 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"NAFAZOLINA";"8 mL";"SOL";"8 mL";1.0
"04951";"NAFAZOLINA";"SOL_OFT";"15 mL";"1 mg/ mL";0.0;"N";"N";"N";"";"SOL";"0";"NAFAZOLINA";"15 mL";"SOL_OFT";"15 mL";1.0
"04952";"NAFTIDROFURILO";"TAB";"";"100 mg";0.0;"N";"N";"N";"";"TAB";"0";"NAFTIDROFURILO";"";"TAB";"UNIDAD";1.0
"04953";"NAFTIDROFURILO";"TAB";"";"200 mg";0.0;"N";"N";"N";"";"TAB";"0";"NAFTIDROFURILO";"";"TAB";"UNIDAD";1.0
"04954";"NALBUFINA";"INY";"1 mL";"10 mg/mL";0.0;"N";"N";"N";"";"INY";"0";"NALBUFINA";"1 mL";"INY";"1 mL";1.0
"04955";"NALOXONA";"INY";"1 mL";"400 ug/mL";0.0;"S";"S";"S";"";"INY";"0";"NALOXONA";"1 mL";"INY";"1 mL";1.0
"04956";"NALOXONA";"INY";"2 mL";"1 mg/mL";0.0;"N";"N";"N";"";"INY";"0";"NALOXONA";"2 mL";"INY";"2 mL";1.0
"04957";"NALOXONA";"TAB";"";"50 mg";0.0;"N";"N";"N";"";"TAB";"0";"NALOXONA";"";"TAB";"UNIDAD";1.0
"04958";"NALTREXONA";"TAB";"";"50 mg";0.0;"N";"N";"N";"";"TAB";"0";"NALTREXONA";"";"TAB";"UNIDAD";1.0
"04959";"NANDROLONA";"INY";"1 mL";"25 mg";0.0;"N";"N";"N";"";"INY";"0";"NANDROLONA";"1 mL";"INY";"1 mL";1.0
"04960";"NANDROLONA";"INY";"1 mL";"50 mg";0.0;"N";"N";"N";"";"INY";"0";"NANDROLONA";"1 mL";"INY";"1 mL";1.0
"04961";"NANDROLONA";"SOL";"5 mL";"10 mg/mL";0.0;"N";"N";"N";"";"SOL";"0";"NANDROLONA";"5 mL";"SOL";"5 mL";1.0
"04962";"NAPROXENO + PARACETAMOL";"SUS";"100 mL";"125 mg + 100 mg";0.0;"N";"N";"N";"";"SUS";"0";"NAPROXENO + PARACETAMOL";"100 mL";"SUS";"100 mL";1.0
"04963";"NAPROXENO + PARACETAMOL";"SUS";"40 mL";"125 mg + 100 mg";0.0;"N";"N";"N";"";"SUS";"0";"NAPROXENO + PARACETAMOL";"40 mL";"SUS";"40 mL";1.0
"04964";"NAPROXENO + PARACETAMOL";"SUS";"60 mL";"125 mg + 100 mg";0.0;"N";"N";"N";"";"SUS";"0";"NAPROXENO + PARACETAMOL";"60 mL";"SUS";"60 mL";1.0
"04965";"NAPROXENO + PARACETAMOL";"SUPOS";"";"100 mg + 200 mg";0.0;"N";"N";"N";"";"SUPOS";"0";"NAPROXENO + PARACETAMOL";"";"SUPOS";"UNIDAD";1.0
"04966";"NAPROXENO + PARACETAMOL";"TAB";"";"275 mg + 300 mg";0.0;"N";"N";"N";"";"TAB";"0";"NAPROXENO + PARACETAMOL";"";"TAB";"UNIDAD";1.0
"04968";"NAPROXENO";"GEL";"15 g";"10 g/100 g";0.0;"N";"N";"N";"";"GEL";"0";"NAPROXENO";"15 g";"GEL";"15 g";1.0
"04969";"NAPROXENO";"GEL";"20 g";"10 g/100 g";0.0;"N";"N";"N";"";"GEL";"0";"NAPROXENO";"20 g";"GEL";"20 g";1.0
"04970";"NAPROXENO";"GEL";"30 g";"10 g/100 g";0.0;"N";"N";"N";"";"GEL";"0";"NAPROXENO";"30 g";"GEL";"30 g";1.0
"04971";"NAPROXENO";"GEL";"50 g";"10 g/100 g";0.0;"N";"N";"N";"";"GEL";"0";"NAPROXENO";"50 g";"GEL";"50 g";1.0
"04972";"NAPROXENO";"SUS";"100 mL";"125 mg/5 mL";0.0;"N";"N";"N";"";"SUS";"0";"NAPROXENO";"100 mL";"SUS";"100 mL";1.0
"04973";"NAPROXENO";"SUS";"120 mL";"125 mg/5 mL";0.0;"N";"N";"N";"";"SUS";"0";"NAPROXENO";"120 mL";"SUS";"120 mL";1.0
"04974";"NAPROXENO";"SUS";"45 mL";"125 mg/5 mL";0.0;"N";"N";"N";"";"SUS";"0";"NAPROXENO";"45 mL";"SUS";"45 mL";1.0
"04975";"NAPROXENO";"SUS";"50 mL";"125 mg/5 mL";0.0;"N";"N";"N";"";"SUS";"0";"NAPROXENO";"50 mL";"SUS";"50 mL";1.0
"04976";"NAPROXENO";"SUS";"60 mL";"125 mg/5 mL";0.0;"N";"N";"N";"";"SUS";"0";"NAPROXENO";"60 mL";"SUS";"60 mL";1.0
"04977";"NAPROXENO";"SUS";"80 mL";"125 mg/5 mL";0.0;"N";"N";"N";"";"SUS";"0";"NAPROXENO";"80 mL";"SUS";"80 mL";1.0
"04978";"NAPROXENO";"TAB";"";"1 g";0.0;"N";"N";"N";"";"TAB";"0";"NAPROXENO";"";"TAB";"UNIDAD";1.0
"04979";"NAPROXENO";"TAB";"";"100 mg";0.0;"N";"N";"N";"";"TAB";"0";"NAPROXENO";"";"TAB";"UNIDAD";1.0
"04980";"NAPROXENO";"TAB";"";"200 mg";0.0;"N";"N";"N";"";"TAB";"0";"NAPROXENO";"";"TAB";"UNIDAD";1.0
"04981";"NAPROXENO";"TAB";"";"250 mg";0.0;"S";"N";"S";"";"TAB";"0";"NAPROXENO";"";"TAB";"UNIDAD";1.0
"04982";"NAPROXENO";"TAB";"";"500 mg";0.0;"S";"S";"S";"";"TAB";"0";"NAPROXENO";"";"TAB";"UNIDAD";1.0
"04983";"NAPROXENO";"TAB";"";"750 mg";0.0;"N";"N";"N";"";"TAB";"0";"NAPROXENO";"";"TAB";"UNIDAD";1.0
"04984";"NARATRIPTAN";"TAB";"";"2.5 mg";0.0;"N";"N";"N";"";"TAB";"0";"NARATRIPTAN";"";"TAB";"UNIDAD";1.0
"04985";"NATAMICINA";"SOL";"15 mL";"50 mg/mL";0.0;"S";"N";"N";"";"SOL";"0";"NATAMICINA";"15 mL";"SOL";"UNIDAD";1.0
"04986";"NATEGLINIDA";"TAB";"";"120 mg";0.0;"N";"N";"N";"";"TAB";"0";"NATEGLINIDA";"";"TAB";"UNIDAD";1.0
"04987";"NATEGLINIDA";"TAB";"";"60 mg";0.0;"N";"N";"N";"";"TAB";"0";"NATEGLINIDA";"";"TAB";"UNIDAD";1.0
"04988";"NEDOCROMILO";"SOL";"10 mL";"10 mg/ mL";0.0;"N";"N";"N";"";"SOL";"0";"NEDOCROMILO";"10 mL";"SOL";"10 mL";1.0
"04989";"NEDOCROMILO";"SOL";"15 mL";"10 mg/ mL";0.0;"N";"N";"N";"";"SOL";"0";"NEDOCROMILO";"15 mL";"SOL";"15 mL";1.0
"04990";"NEDOCROMILO";"SOL";"30 mL";"10 mg/ mL";0.0;"N";"N";"N";"";"SOL";"0";"NEDOCROMILO";"30 mL";"SOL";"30 mL";1.0
"04991";"NEDOCROMILO";"SOL";"5 mL";"20 mg/mL";0.0;"N";"N";"N";"";"SOL";"0";"NEDOCROMILO";"5 mL";"SOL";"5 mL";1.0
"04992";"NEFAZODONA";"TAB";"";"100 mg";0.0;"N";"N";"N";"";"TAB";"0";"NEFAZODONA";"";"TAB";"UNIDAD";1.0
"04993";"NEFAZODONA";"TAB";"";"150 mg";0.0;"N";"N";"N";"";"TAB";"0";"NEFAZODONA";"";"TAB";"UNIDAD";1.0
"04994";"NEFAZODONA";"TAB";"";"200 mg";0.0;"N";"N";"N";"";"TAB";"0";"NEFAZODONA";"";"TAB";"UNIDAD";1.0
"04995";"NELFINAVIR MESILATO";"PLV";"144 g";"50 mg/g";0.0;"S";"S";"S";"";"PLV";"0";"NELFINAVIR MESILATO";"144 g";"PLV";"144 g";1.0
"04996";"NELFINAVIR (COMO MESILATO)";"TAB";"";"250 mg";0.0;"S";"S";"S";"";"TAB";"0";"NELFINAVIR (COMO MESILATO)";"";"TAB";"UNIDAD";1.0
"04997";"NEOMICINA + NISTATINA + TRIAMCINOLONA";"CRM";"10 g";"250 mg + 10000 UI/100 g";0.0;"N";"N";"N";"";"CRM";"0";"NEOMICINA + NISTATINA + TRIAMCINOLONA";"10 g";"CRM";"10 g";1.0
