idsolicitud,monto,fechareg
"000028953","1.00","2023-01-27"
"000028954","1.00","2023-01-27"
"000028955","1.00","2023-01-27"
"000028957","2.00","2023-01-27"
"000028958","1.00","2023-01-27"
"000028959","1.00","2023-01-27"
"000028960","1.00","2023-01-27"
"000028961","1.00","2023-01-27"
"000028962","1.00","2023-01-27"
"000028963","2.00","2023-01-30"
"000028964","1.00","2023-01-27"
"000028965","1.00","2023-01-28"
"000028966","1.00","2023-01-28"
"000028967","3.00","2023-01-27"
"000028968","1.00","2023-01-27"
"000028970","8.00","2023-01-28"
"000028971","2.00","2023-01-27"
"000028972","3.00","2023-01-28"
"000028973","1.00","2023-01-28"
"000028974","1.00","2023-01-28"
"000028975","1.00","2023-01-28"
"000028976","1.00","2023-01-28"
"000028977","1.00","2023-01-28"
"000028978","1.00","2023-01-28"
"000028979","1.00","2023-01-28"
"000028980","3.00","2023-01-28"
"000028981","1.00","2023-01-30"
"000028982","1.00","2023-01-28"
"000028983","1.00","2023-01-28"
"000028984","1.00","2023-01-28"
"000028985","1.00","2023-01-28"
"000028986","2.00","2023-01-28"
"000028987","8.00","2023-01-28"
"000028988","2.00","2023-01-28"
"000028989","1.00","2023-01-28"
"000028990","1.00","2023-01-28"
"000028991","1.00","2023-01-28"
"000028992","3.00","2023-01-28"
"000028993","1.00","2023-01-28"
"000028994","1.00","2023-01-28"
"000028995","1.00","2023-01-28"
"000028996","1.00","2023-01-28"
"000028997","1.00","2023-01-28"
"000028998","2.00","2023-01-28"
"000028999","1.00","2023-01-28"
"000029000","1.00","2023-01-30"
"000029001","1.00","2023-01-30"
"000029002","1.00","2023-01-30"
"000029003","1.00","2023-01-30"
"000029004","8.00","2023-01-30"
"000029005","1.00","2023-01-30"
"000029006","1.00","2023-01-30"
"000029007","1.00","2023-01-30"
"000029008","1.00","2023-01-30"
"000029009","1.00","2023-01-30"
"000029010","2.00","2023-01-30"
"000029011","1.00","2023-01-30"
"000029012","1.00","2023-01-30"
"000029013","1.00","2023-01-30"
"000029014","2.00","2023-02-01"
"000029015","2.00","2023-01-30"
"000029016","2.00","2023-01-30"
"000029017","1.00","2023-01-30"
"000029019","1.00","2023-01-30"
"000029020","2.00","2023-01-30"
"000029021","1.00","2023-01-30"
"000029022","1.00","2023-01-30"
"000029023","1.00","2023-01-30"
"000029024","1.00","2023-01-30"
"000029025","1.00","2023-01-30"
"000029027","2.00","2023-01-30"
"000029028","1.00","2023-01-30"
"000029029","1.00","2023-01-30"
"000029030","1.00","2023-01-30"
"000029031","8.00","2023-01-30"
"000029032","1.00","2023-01-30"
"000029033","1.00","2023-01-30"
"000029034","1.00","2023-01-30"
"000029035","1.00","2023-01-30"
"000029036","8.00","2023-01-30"
"000029037","8.00","2023-01-30"
"000029038","1.00","2023-01-30"
"000029039","1.00","2023-01-30"
"000029040","1.00","2023-01-30"
"000029041","2.00","2023-01-30"
"000029042","1.00","2023-01-30"
"000029043","1.00","2023-01-30"
"000029044","1.00","2023-01-30"
"000029045","2.00","2023-01-30"
"000029046","8.00","2023-01-31"
"000029047","1.00","2023-01-31"
"000029048","8.00","2023-01-30"
"000029049","1.00","2023-01-30"
"000029050","1.00","2023-01-30"
"000029051","1.00","2023-01-30"
"000029052","1.00","2023-01-30"
"000029053","1.00","2023-01-30"
"000029054","8.00","2023-01-31"
"000029055","2.00","2023-01-30"
"000029056","1.00","2023-01-30"
"000029057","3.00","2023-01-30"
"000029058","8.00","2023-01-30"
"000029059","1.00","2023-01-30"
"000029060","4.00","2023-01-30"
"000029061","1.00","2023-01-31"
"000029062","1.00","2023-01-31"
"000029063","1.00","2023-01-31"
"000029064","1.00","2023-01-31"
"000029065","1.00","2023-01-31"
"000029066","3.00","2023-01-31"
"000029067","1.00","2023-01-31"
"000029068","1.00","2023-01-31"
"000029069","1.00","2023-01-31"
"000029070","2.00","2023-01-31"
"000029071","1.00","2023-01-31"
"000029072","1.00","2023-01-31"
"000029074","2.00","2023-01-31"
"000029075","1.00","2023-01-31"
"000029076","1.00","2023-01-31"
"000029077","8.00","2023-01-31"
"000029078","1.00","2023-01-31"
"000029079","1.00","2023-01-31"
"000029080","1.00","2023-01-31"
"000029081","1.00","2023-01-31"
"000029082","2.00","2023-01-31"
"000029083","1.00","2023-01-31"
"000029084","2.00","2023-01-31"
"000029085","1.00","2023-01-31"
"000029086","8.00","2023-01-31"
"000029087","1.00","2023-01-31"
"000029088","1.00","2023-01-31"
"000029090","1.00","2023-01-31"
"000029091","1.00","2023-01-31"
"000029093","2.00","2023-01-31"
"000029094","8.00","2023-01-31"
"000029095","8.00","2023-01-31"
"000029096","8.00","2023-01-31"
"000029097","2.00","2023-01-31"
"000029098","1.00","2023-01-31"
"000029099","1.00","2023-01-31"
"000029100","2.00","2023-01-31"
"000029101","1.00","2023-01-31"
"000029102","1.00","2023-01-31"
"000029103","8.00","2023-01-31"
"000029104","1.00","2023-01-31"
"000029105","1.00","2023-01-31"
"000029106","3.00","2023-01-31"
"000029107","1.00","2023-01-31"
"000029108","3.00","2023-01-31"
"000029109","1.00","2023-01-31"
"000029110","1.00","2023-01-31"
"000029111","1.00","2023-01-31"
"000029112","1.00","2023-01-31"
"000029113","1.00","2023-01-31"
"000029114","4.00","2023-01-31"
"000029115","8.00","2023-01-31"
"000029116","8.00","2023-01-31"
"000029117","2.00","2023-01-31"
"000029118","1.00","2023-01-31"
"000029119","8.00","2023-01-31"
"000029120","4.00","2023-01-31"
"000029121","1.00","2023-01-31"
"000029122","1.00","2023-01-31"
"000029123","1.00","2023-01-31"
"000029124","1.00","2023-02-10"
"000029126","2.00","2023-01-31"
"000029127","1.00","2023-01-31"
"000029128","2.00","2023-01-31"
"000029129","1.00","2023-01-31"
"000029130","4.00","2023-01-31"
"000029131","1.00","2023-01-31"
"000029132","1.00","2023-01-31"
"000029133","1.00","2023-01-31"
"000029134","1.00","2023-01-31"
"000029135","1.00","2023-01-31"
"000029136","1.00","2023-01-31"
"000029137","1.00","2023-01-31"
"000029138","1.00","2023-01-31"
"000029139","1.00","2023-01-31"
"000029140","1.00","2023-01-31"
"000029141","1.00","2023-01-31"
"000029142","1.00","2023-01-31"
"000029143","1.00","2023-01-31"
"000029144","1.00","2023-02-01"
"000029145","1.00","2023-02-01"
"000029146","1.00","2023-02-01"
"000029147","1.00","2023-02-01"
"000029148","1.00","2023-02-01"
"000029150","8.00","2023-02-01"
"000029151","1.00","2023-02-01"
"000029152","2.00","2023-02-01"
"000029153","1.00","2023-02-01"
"000029154","1.00","2023-02-01"
"000029155","2.00","2023-02-01"
"000029156","1.00","2023-02-01"
"000029157","1.00","2023-02-01"
"000029158","1.00","2023-02-01"
"000029159","1.00","2023-02-01"
"000029160","1.00","2023-02-01"
"000029161","1.00","2023-02-01"
"000029163","3.00","2023-02-02"
"000029164","2.00","2023-02-01"
"000029165","1.00","2023-02-01"
"000029166","1.00","2023-02-01"
"000029167","1.00","2023-02-01"
"000029168","1.00","2023-02-01"
"000029169","2.00","2023-02-01"
"000029170","1.00","2023-02-01"
"000029171","1.00","2023-02-01"
"000029172","1.00","2023-02-03"
"000029173","2.00","2023-02-01"
"000029175","3.00","2023-02-02"
"000029176","2.00","2023-02-02"
"000029177","1.00","2023-02-02"
"000029178","1.00","2023-02-02"
"000029179","2.00","2023-02-02"
"000029180","1.00","2023-02-02"
"000029181","1.00","2023-02-02"
"000029182","1.00","2023-02-02"
"000029183","1.00","2023-02-02"
"000029184","1.00","2023-02-02"
"000029185","1.00","2023-02-02"
"000029187","1.00","2023-02-02"
"000029188","1.00","2023-02-03"
"000029189","1.00","2023-02-02"
"000029190","1.00","2023-02-02"
"000029191","2.00","2023-02-02"
"000029192","1.00","2023-02-02"
"000029193","2.00","2023-02-02"
"000029194","1.00","2023-02-02"
"000029195","1.00","2023-02-02"
"000029196","1.00","2023-02-02"
"000029197","1.00","2023-02-02"
"000029198","2.00","2023-02-03"
"000029199","1.00","2023-02-03"
"000029200","1.00","2023-02-03"
"000029201","1.00","2023-02-03"
"000029202","1.00","2023-02-03"
"000029203","4.00","2023-02-03"
"000029204","1.00","2023-02-03"
"000029205","1.00","2023-02-03"
"000029206","1.00","2023-02-03"
"000029207","1.00","2023-02-03"
"000029208","1.00","2023-02-03"
"000029209","1.00","2023-02-03"
"000029210","1.00","2023-02-03"
"000029211","1.00","2023-02-03"
"000029212","1.00","2023-02-03"
"000029213","2.00","2023-02-03"
"000029214","1.00","2023-02-03"
"000029215","1.00","2023-02-03"
"000029216","4.00","2023-02-03"
"000029217","1.00","2023-02-03"
"000029218","1.00","2023-02-03"
"000029219","1.00","2023-02-03"
"000029220","1.00","2023-02-07"
"000029221","4.00","2023-02-03"
"000029222","1.00","2023-02-03"
"000029223","8.00","2023-02-03"
"000029224","1.00","2023-02-03"
"000029225","1.00","2023-02-03"
"000029226","1.00","2023-02-03"
"000029227","2.00","2023-02-06"
"000029228","1.00","2023-02-03"
"000029229","1.00","2023-02-03"
"000029230","8.00","2023-02-03"
"000029231","1.00","2023-02-06"
"000029232","8.00","2023-02-03"
"000029233","1.00","2023-02-03"
"000029234","1.00","2023-02-04"
"000029235","2.00","2023-02-03"
"000029236","1.00","2023-02-03"
"000029237","2.00","2023-02-04"
"000029238","1.00","2023-02-04"
"000029239","1.00","2023-02-04"
"000029240","8.00","2023-02-04"
"000029241","1.00","2023-02-04"
"000029242","1.00","2023-02-04"
"000029243","2.00","2023-02-04"
"000029244","2.00","2023-02-04"
"000029245","2.00","2023-02-04"
"000029246","4.00","2023-02-04"
"000029247","2.00","2023-02-04"
"000029248","1.00","2023-02-04"
"000029249","1.00","2023-02-04"
"000029250","1.00","2023-02-04"
"000029251","8.00","2023-02-04"
"000029252","8.00","2023-02-04"
"000029253","2.00","2023-02-04"
"000029254","1.00","2023-02-04"
"000029255","1.00","2023-02-04"
"000029256","1.00","2023-02-04"
"000029257","1.00","2023-02-04"
"000029258","1.00","2023-02-04"
"000029259","1.00","2023-02-06"
"000029260","1.00","2023-02-06"
"000029261","1.00","2023-02-06"
"000029262","1.00","2023-02-06"
"000029263","1.00","2023-02-06"
"000029264","1.00","2023-02-06"
"000029265","1.00","2023-02-06"
"000029266","2.00","2023-02-06"
"000029268","1.00","2023-02-06"
"000029269","1.00","2023-02-06"
"000029270","1.00","2023-02-06"
"000029271","1.00","2023-02-06"
"000029272","1.00","2023-02-06"
"000029273","1.00","2023-02-06"
"000029275","1.00","2023-02-06"
"000029276","3.00","2023-02-06"
"000029277","2.00","2023-02-06"
"000029278","1.00","2023-02-06"
"000029279","1.00","2023-02-06"
"000029280","2.00","2023-02-06"
"000029281","1.00","2023-02-06"
"000029282","1.00","2023-02-06"
"000029283","1.00","2023-02-06"
"000029284","2.00","2023-02-07"
"000029285","1.00","2023-02-06"
"000029286","1.00","2023-02-06"
"000029287","1.00","2023-02-06"
"000029288","1.00","2023-02-06"
"000029289","1.00","2023-02-06"
"000029290","1.00","2023-02-07"
"000029292","1.00","2023-02-07"
"000029293","2.00","2023-02-06"
"000029294","8.00","2023-02-06"
"000029295","1.00","2023-02-07"
"000029296","1.00","2023-02-07"
"000029297","1.00","2023-02-07"
"000029298","1.00","2023-02-07"
"000029299","2.00","2023-02-07"
"000029300","1.00","2023-02-07"
"000029301","2.00","2023-02-07"
"000029302","1.00","2023-02-07"
"000029303","1.00","2023-02-07"
"000029304","1.00","2023-02-07"
"000029305","3.00","2023-02-07"
"000029306","1.00","2023-02-07"
"000029307","1.00","2023-02-07"
"000029308","1.00","2023-02-07"
"000029309","1.00","2023-02-07"
"000029310","4.00","2023-02-07"
"000029311","1.00","2023-02-07"
"000029312","2.00","2023-02-07"
"000029313","1.00","2023-02-07"
"000029314","1.00","2023-02-07"
"000029315","1.00","2023-02-07"
"000029316","2.00","2023-02-07"
"000029317","2.00","2023-02-07"
"000029318","1.00","2023-02-07"
"000029319","8.00","2023-02-07"
"000029320","8.00","2023-02-07"
"000029321","1.00","2023-02-07"
"000029322","1.00","2023-02-07"
"000029323","2.00","2023-02-07"
"000029324","2.00","2023-02-07"
"000029325","1.00","2023-02-08"
"000029326","1.00","2023-02-07"
"000029327","1.00","2023-02-08"
"000029328","2.00","2023-02-07"
"000029329","1.00","2023-02-07"
"000029330","1.00","2023-02-07"
"000029331","1.00","2023-02-08"
"000029332","1.00","2023-02-08"
"000029333","1.00","2023-02-08"
"000029334","1.00","2023-02-08"
"000029335","1.00","2023-02-08"
"000029336","1.00","2023-02-08"
"000029337","1.00","2023-02-08"
"000029338","8.00","2023-02-08"
"000029339","1.00","2023-02-08"
"000029340","1.00","2023-02-08"
"000029341","2.00","2023-02-08"
"000029342","2.00","2023-02-08"
"000029343","1.00","2023-02-08"
"000029344","1.00","2023-02-08"
"000029345","1.00","2023-02-08"
"000029346","8.00","2023-02-08"
"000029347","1.00","2023-02-08"
"000029348","1.00","2023-02-08"
"000029349","1.00","2023-02-08"
"000029350","1.00","2023-02-08"
"000029351","8.00","2023-02-08"
"000029352","3.00","2023-02-08"
"000029353","2.00","2023-02-09"
"000029354","1.00","2023-02-10"
"000029355","8.00","2023-02-08"
"000029356","1.00","2023-02-08"
"000029357","1.00","2023-02-08"
"000029358","1.00","2023-02-08"
"000029359","8.00","2023-02-08"
"000029360","1.00","2023-02-08"
"000029361","1.00","2023-02-08"
"000029362","1.00","2023-02-08"
"000029363","1.00","2023-02-08"
"000029364","1.00","2023-02-09"
"000029365","1.00","2023-02-08"
"000029366","1.00","2023-02-09"
"000029367","1.00","2023-02-09"
"000029368","4.00","2023-02-09"
"000029369","1.00","2023-02-09"
"000029370","1.00","2023-02-09"
"000029371","1.00","2023-02-09"
"000029372","4.00","2023-02-09"
"000029373","1.00","2023-02-09"
"000029374","1.00","2023-02-09"
"000029375","2.00","2023-02-09"
"000029376","1.00","2023-02-09"
"000029377","1.00","2023-02-09"
"000029378","1.00","2023-02-09"
"000029379","1.00","2023-02-09"
"000029380","1.00","2023-02-09"
"000029381","2.00","2023-02-09"
"000029382","2.00","2023-02-09"
"000029383","1.00","2023-02-09"
"000029384","2.00","2023-02-09"
"000029385","1.00","2023-02-09"
"000029386","3.00","2023-02-09"
"000029387","1.00","2023-02-10"
"000029388","2.00","2023-02-10"
"000029389","1.00","2023-02-10"
"000029390","1.00","2023-02-10"
"000029391","1.00","2023-02-10"
"000029392","1.00","2023-02-10"
"000029393","1.00","2023-03-09"
"000029394","1.00","2023-02-10"
"000029395","1.00","2023-02-10"
"000029396","8.00","2023-02-10"
"000029397","1.00","2023-02-10"
"000029398","1.00","2023-02-10"
"000029399","1.00","2023-02-10"
"000029400","1.00","2023-02-10"
"000029401","2.00","2023-02-10"
"000029402","1.00","2023-02-10"
"000029403","1.00","2023-02-10"
"000029404","1.00","2023-02-10"
"000029405","1.00","2023-02-10"
"000029406","1.00","2023-02-10"
"000029407","1.00","2023-02-10"
"000029408","1.00","2023-02-10"
"000029409","1.00","2023-02-10"
"000029410","1.00","2023-02-10"
"000029411","1.00","2023-02-10"
"000029412","1.00","2023-02-11"
"000029413","1.00","2023-02-10"
"000029414","1.00","2023-02-10"
"000029415","1.00","2023-02-10"
"000029416","1.00","2023-02-10"
"000029417","1.00","2023-02-11"
"000029418","1.00","2023-02-11"
"000029419","8.00","2023-02-11"
"000029420","1.00","2023-02-11"
"000029421","1.00","2023-02-11"
"000029422","1.00","2023-02-11"
"000029423","1.00","2023-02-11"
"000029424","1.00","2023-02-11"
"000029425","3.00","2023-02-11"
"000029426","1.00","2023-02-11"
"000029427","1.00","2023-02-11"
"000029428","3.00","2023-02-11"
"000029429","1.00","2023-02-11"
"000029430","1.00","2023-02-11"
"000029431","1.00","2023-02-11"
"000029432","1.00","2023-02-11"
"000029433","1.00","2023-02-11"
"000029434","1.00","2023-02-11"
"000029435","1.00","2023-02-11"
"000029436","1.00","2023-02-11"
"000029437","1.00","2023-02-13"
"000029438","2.00","2023-02-13"
"000029439","1.00","2023-02-13"
"000029440","1.00","2023-02-13"
"000029441","1.00","2023-02-13"
"000029442","1.00","2023-02-13"
"000029443","1.00","2023-02-13"
"000029444","1.00","2023-02-13"
"000029445","1.00","2023-02-13"
"000029446","1.00","2023-02-13"
"000029447","8.00","2023-02-13"
"000029448","2.00","2023-02-13"
"000029449","2.00","2023-02-13"
"000029450","2.00","2023-02-13"
"000029451","8.00","2023-02-13"
"000029452","1.00","2023-02-13"
"000029453","1.00","2023-02-13"
"000029454","1.00","2023-02-13"
"000029455","1.00","2023-02-13"
"000029456","1.00","2023-02-13"
"000029457","1.00","2023-02-13"
"000029458","1.00","2023-02-13"
"000029459","1.00","2023-02-13"
"000029460","1.00","2023-02-13"
"000029461","1.00","2023-02-13"
"000029462","1.00","2023-02-13"
"000029463","1.00","2023-02-13"
"000029464","1.00","2023-02-13"
"000029465","1.00","2023-02-13"
"000029466","1.00","2023-02-13"
"000029467","2.00","2023-02-13"
"000029468","2.00","2023-02-13"
"000029469","4.00","2023-02-13"
"000029470","3.00","2023-02-13"
"000029471","2.00","2023-02-13"
"000029472","1.00","2023-02-14"
"000029473","1.00","2023-02-13"
"000029474","8.00","2023-02-13"
"000029475","1.00","2023-02-13"
"000029476","1.00","2023-02-13"
"000029477","2.00","2023-02-13"
"000029478","3.00","2023-02-13"
"000029479","1.00","2023-02-13"
"000029480","1.00","2023-02-13"
"000029481","1.00","2023-02-14"
"000029482","2.00","2023-02-14"
"000029483","1.00","2023-02-14"
"000029484","1.00","2023-02-13"
"000029485","2.00","2023-02-14"
"000029486","2.00","2023-02-13"
"000029487","1.00","2023-02-14"
"000029488","2.00","2023-02-14"
"000029489","2.00","2023-02-14"
"000029490","2.00","2023-02-14"
"000029491","2.00","2023-02-14"
"000029492","2.00","2023-02-14"
"000029493","1.00","2023-02-14"
"000029494","1.00","2023-02-14"
"000029495","1.00","2023-02-14"
"000029496","2.00","2023-02-14"
"000029497","1.00","2023-02-14"
"000029498","1.00","2023-02-14"
"000029499","1.00","2023-02-14"
"000029500","8.00","2023-02-14"
"000029501","1.00","2023-02-14"
"000029502","1.00","2023-02-14"
"000029503","1.00","2023-02-14"
"000029504","1.00","2023-02-14"
"000029505","1.00","2023-02-14"
"000029506","2.00","2023-02-14"
"000029507","1.00","2023-02-14"
"000029508","1.00","2023-02-14"
"000029509","1.00","2023-02-14"
"000029510","1.00","2023-02-14"
"000029511","1.00","2023-02-14"
"000029512","1.00","2023-02-14"
"000029513","1.00","2023-02-14"
"000029514","1.00","2023-02-14"
"000029515","1.00","2023-02-14"
"000029516","1.00","2023-02-14"
"000029517","3.00","2023-02-14"
"000029518","1.00","2023-02-14"
"000029519","8.00","2023-02-14"
"000029520","1.00","2023-02-14"
"000029521","1.00","2023-02-15"
"000029522","1.00","2023-02-14"
"000029523","1.00","2023-02-14"
"000029524","1.00","2023-02-14"
"000029525","1.00","2023-02-14"
"000029526","2.00","2023-02-15"
"000029527","1.00","2023-02-15"
"000029528","8.00","2023-02-15"
"000029529","1.00","2023-02-15"
"000029530","3.00","2023-02-15"
"000029531","3.00","2023-02-15"
"000029532","1.00","2023-02-15"
"000029533","1.00","2023-02-15"
"000029534","1.00","2023-02-15"
"000029535","1.00","2023-02-15"
"000029536","1.00","2023-02-15"
"000029537","1.00","2023-02-15"
"000029538","1.00","2023-02-15"
"000029539","1.00","2023-02-15"
"000029540","2.00","2023-02-15"
"000029541","1.00","2023-02-15"
"000029542","2.00","2023-02-15"
"000029543","1.00","2023-02-15"
"000029544","1.00","2023-02-15"
"000029545","1.00","2023-02-15"
"000029546","1.00","2023-02-15"
"000029547","1.00","2023-02-15"
"000029548","1.00","2023-02-15"
"000029549","2.00","2023-02-15"
"000029550","1.00","2023-02-16"
"000029551","8.00","2023-02-15"
"000029552","2.00","2023-02-15"
