"PRCD_ID_PROCEDIMIENTO";"PRCD_V_CODPRO_MINSA";"PRCD_V_CODPROCEDIMIENTO";"PRCD_V_DESPROCEDIMIENTO";"PRCD_I_ESTADO";"PRCD_D_FECBAJA";"PRCD_V_CODSEG";"PRCD_V_CODGRU";"PRCD_V_CODSUB";"PRCD_V_DOCUMENTO";"PRCD_I_IDUSUARIOCREA";"PRCD_D_FECCREA";"PRCD_V_DOCUMENTOCREA";"PRCD_I_IDUSUARIOACT";"PRCD_D_FECACT";"PRCD_V_DOCUMENTOACT";"PRCD_B_FLAGREGISTROELIMINADO";"PRCD_C_CONDICION";"PRCD_V_TIPORESULTADO";"PRCD_V_CODPROCEDIMEQUIVALEN"
7207;"26445";"26445";"Tenólisis, tendón extensor, mano o dedo, cada tendón";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7208;"26449";"26449";"Tenólisis, tendón complejo, extensor, dedo, incluyendo antebrazo, cada tendón";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7209;"26455";"26455";"Tenotomía, flexor, dedo, abierto, cada tendón";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7210;"26460";"26460";"Tenotomía, extensor, mano o dedo, abierto, cada tendón";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7211;"26474";"26474";"Tenodesis, de la articulación distal, cada articulación";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7212;"26478";"26478";"El alargamiento del tendón, flexor, mano o dedo, cada tendón";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7213;"26479";"26479";"Acortamiento del tendón, flexor, mano o dedo, cada tendón";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7214;"26480";"26480";"Transferencia o trasplante de área de tendones, carpometacarpiana o dorso de la mano, sin injerto libre, cada tendón";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7215;"26483";"26483";"Transferencia o trasplante de área de tendones, carpometacarpiana o dorso de la mano, con injerto de tendón libre (incluye obtención del injerto), cada tendón";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7216;"26485";"26485";"Transferencia o trasplante de tendón palmar, sin injerto de tendón libre, cada tendón";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7217;"26489";"26489";"Transferencia o trasplante de tendón, palmar, con injerto de tendón libre (incluye obtención del injerto), cada tendón";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7218;"26492";"26492";"Opponensplasty, la transferencia de tendón con injerto (incluye la obtención del injerto), cada tendón";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7219;"26494";"26494";"Opponensplasty, la transferencia de músculo hipotenar";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7220;"26496";"26496";"Opponensplasty, otros métodos";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7221;"26497";"26497";"La transferencia de tendón para restaurar la función intrínseca, anillo y el dedo pequeño";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7222;"26498";"26498";"La transferencia de tendón para restaurar la función intrínseca, los 4 dedos";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7223;"26500";"26500";"Reconstrucción de polea del tendón, cada tendón, con tejidos locales (procedimiento separado)";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7224;"26502";"26502";"Reconstrucción de polea del tendón, cada tendón, con injerto de tendón o fascia (incluye la obtención del injerto) (procedimiento separado)";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7225;"";"26504";"Reconstrucción de polea del tendón, cada tendón, con (procedimiento separado) tendón prótesis";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7226;"26510";"26510";"Cruzar transferencia intrínseca, cada tendón";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7227;"26517";"26517";"Capsulodesis, articulación metacarpofalángica, 2 dígitos";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7228;"26518";"26518";"Capsulodesis, articulación metacarpofalángica, 3 o 4 dígitos";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7229;"26525";"26525";"Capsulectomía o capsulotomía, articulación interfalángica, cada articulación";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7230;"";"26527";"Artroplastia de articulación carpometacarpiana";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7231;"26531";"26531";"Artroplastia de articulación metacarpofalángica, con implante de prótesis, cada articulación";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7232;"26535";"26535";"Artroplastia de articulación interfalángica, cada articulación";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7233;"26536";"26536";"Artroplastia de articulación interfalángica, con implante de prótesis, cada articulación";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7234;"26542";"26542";"Reconstrucción del ligamento colateral, articulación metacarpofalángica, único, con el tejido local (por ejemplo, el avance aductor)";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7235;"26545";"26545";"Reconstrucción del ligamento colateral, articulación interfalángica, solo con injerto, cada articulación";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7236;"26546";"26546";"Reparar falta de unión o falange metacarpiana (incluye obtención de injerto óseo con o sin fijación externa o interna)";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7237;"26551";"26551";"Transfer, mano a mano con anastomosis microvascular, dedo gordo del wrap-around con injerto óseo";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7238;"";"26552";"Reconstrucción del pulgar con la punta";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7239;"26553";"26553";"Transfer, mano a mano con anastomosis microvascular, excepto dedo gordo del pie, de un solo";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7240;"26554";"26554";"Transfer, mano a mano con anastomosis microvascular, excepto dedo gordo del pie, doble";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7241;"26555";"26555";"Transfer, dedo a otro puesto sin anastomosis microvascular";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7242;"26556";"26556";"Transferencia articulación del dedo libre, con anastomosis microvascular";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7243;"";"26558";"Toe con la transferencia de dedo, cada retraso";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7244;"26561";"26561";"Reparación de la sindactilia (dedos web) cada espacio web, con colgajos de piel e injertos";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7245;"26562";"26562";"Reparación de la sindactilia (dedos web) cada espacio web, complejo (por ejemplo, la participación de los huesos, las uñas)";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7246;"26567";"26567";"Osteotomía, falange del dedo, cada";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7247;"";"26570";"Injerto de hueso, (incluye la obtención del injerto), metacarpiano";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7248;"26593";"26593";"Lanzamiento, los músculos intrínsecos de la mano, cada músculo";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7249;"26600";"26600";"Cerrado el tratamiento de la fractura de metacarpiano, solo, sin manipulación, cada hueso";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7250;"26605";"26605";"Cerrado el tratamiento de la fractura de metacarpiano, solo, con la manipulación, cada hueso";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7251;"26607";"26607";"Cerrado el tratamiento de la fractura metacarpiana, con manipulación, con fijación externa, cada hueso";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7252;"";"26610";"El tratamiento de la fractura abierta metacarpiano, solo, con cierre sin complicaciones del tejido blando, cada hueso";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7253;"26641";"26641";"Cerrado el tratamiento de la luxación carpometacarpiana, pulgar, con manipulación";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7254;"26645";"26645";"Tratamiento cerrado de fractura-luxación carpometacarpiana, pulgar (fractura de Bennett), con la manipulación";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7255;"";"26655";"El tratamiento de la luxación abierta fractura carpometacarpiana, pulgar (fractura de Bennett), con cierre de los tejidos blandos sin complicaciones";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7256;"";"26660";"El tratamiento de la luxación abierta fractura carpometacarpiana, pulgar (fractura de Bennett), con cierre de los tejidos blandos sin complicaciones, con fijación esquelética";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7257;"26665";"26665";"Tratamiento abierto de fractura-luxación carpometacarpiana, pulgar (fractura de Bennett), incluye la fijación interna, cuando se realiza";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7258;"26670";"26670";"Tratamiento cerrado de luxación carpometacarpiana, que no sea el pulgar, con manipulación, cada articulación, sin anestesia";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7259;"26675";"26675";"Tratamiento cerrado de luxación carpometacarpiana, que no sea el pulgar, con manipulación, cada articulación, que requiere anestesia";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7260;"";"26680";"El tratamiento de la luxación carpometacarpiana abierto, aparte de la fractura de Bennett, solo, con cierre sin complicaciones del tejido blando";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7261;"26686";"26686";"Abrir el tratamiento de la luxación carpometacarpiana, que no sea el pulgar, la reducción compleja, múltiple o retardada";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7262;"26705";"26705";"Cerrado el tratamiento de la luxación metacarpofalángica, solo, con la manipulación, que requiere anestesia";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7263;"26706";"26706";"Fijación percutánea de luxación metacarpofalángica esquelético, solo, con la manipulación";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7264;"";"26710";"El tratamiento de la luxación metacarpofalángica abierto, único, con cierre sin complicaciones del tejido blando";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7265;"26715";"26715";"Abrir el tratamiento de la luxación metacarpofalángica, único, incluye la fijación interna, cuando se realiza";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7266;"26720";"26720";"Tratamiento cerrado de fractura de la diáfisis de falange, la falange proximal o media, dedo o pulgar, sin manipulación, cada";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7267;"26725";"26725";"Cerrado el tratamiento de la fractura de la diáfisis de falange, falange proximal o medio, el dedo o pulgar, con la manipulación, con o sin piel o tracción esquelética, cada";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7268;"";"26730";"El tratamiento de las fracturas abiertas, eje de falange, falange proximal o medio, el dedo o el pulgar, con el cierre del tejido blando sin complicaciones, cada";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7269;"26735";"26735";"Tratamiento abierto de fractura de la diáfisis de falange, falange proximal o medio, el dedo o el pulgar, incluye la fijación interna, cuando se realiza, cada";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7270;"26740";"26740";"Cerrado el tratamiento de la fractura articular, con la participación metacarpofalángica o articulación interfalángica, sin manipulación, cada";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7271;"26742";"26742";"Cerrado el tratamiento de la fractura articular, con la participación metacarpofalángica o articulación interfalángica, con manipulación, cada";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7272;"";"26744";"El tratamiento de la fractura articular abierta, que implica la articulación interfalángica proximal o metacarpofalángica, con el cierre del tejido blando sin complicaciones, cada";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7273;"26750";"26750";"Tratamiento cerrado de fractura de falange distal dedo o pulgar, sin manipulación, cada";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7274;"26755";"26755";"Cerrado el tratamiento de la fractura distal falange dedo o pulgar, con manipulación, cada";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7275;"26756";"26756";"Fijación percutánea esquelético distal de la fractura de falange dedo o pulgar, cada";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7276;"";"26760";"El tratamiento de la fractura de la falange distal abierto dedo o el pulgar, con el cierre del tejido blando sin complicaciones, cada";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7277;"26765";"26765";"Tratamiento abierto de fractura de falange distal dedo o pulgar, incluye la fijación interna, cuando se realiza, cada";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7278;"26770";"26770";"Tratamiento cerrado de dislocación de la articulación interfalángica, solo, con la manipulación, sin anestesia";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7279;"26775";"26775";"Tratamiento cerrado de dislocación de la articulación interfalángica, solo, con la manipulación, que requiere anestesia";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7280;"26776";"26776";"Fijación percutánea del esqueleto de la luxación de la articulación interfalángica, solo, con la manipulación";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7281;"";"26780";"El tratamiento de la luxación de la articulación interfalángica abierta, solo, con el cierre de los tejidos blandos sin complicaciones";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7282;"26785";"26785";"Tratamiento abierto de luxación de la articulación interfalángica, incluye la fijación interna, cuando se realiza, de un solo";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7283;"26842";"26842";"Artrodesis, articulación carpometacarpiana, pulgar, con o sin fijación interna, con autoinjerto (incluye la obtención del injerto)";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7284;"26843";"26843";"Artrodesis, articulación carpometacarpiana, dígitos, excepto el pulgar, cada uno,";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7285;"26844";"26844";"Artrodesis, articulación carpometacarpiana, dígitos, excepto el pulgar, cada uno, con autoinjerto (incluye la obtención del injerto)";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7286;"26850";"26850";"Artrodesis, articulación metacarpofalángica, con o sin fijación interna,";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7287;"26852";"26852";"Artrodesis, articulación metacarpofalángica, con o sin fijación interna, con autoinjerto (incluye la obtención del injerto)";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7288;"26860";"26860";"Artrodesis, articulación interfalángica, con o sin fijación interna,";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7289;"26861";"26861";"Artrodesis, articulación interfalángica, con o sin fijación interna, cada articulación interfalángica adicional (lista por separado además del código para el procedimiento primario)";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7290;"26862";"26862";"Artrodesis, articulación interfalángica, con o sin fijación interna, con autoinjerto (incluye la obtención del injerto)";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7291;"26863";"26863";"Artrodesis, articulación interfalángica, con o sin fijación interna, con autoinjerto (incluye la obtención de injerto), cada articulación adicional (Lista por separado además de código para el procedi";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7292;"26952";"26952";"Amputación, dedo o pulgar, primaria o secundaria, cualquier articulación o falange, soltero, incluyendo neurectomías, con colgajos de avance locales (VY, campana)";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7293;"26989";"26989";"Procedimiento Cotizadas, las manos o los dedos";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7294;"26990";"26990";"Incisión y drenaje, pelvis o cadera área, absceso profundo o hematoma";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7295;"26991";"26991";"Incisión y drenaje, pelvis o cadera área, bursa infectada";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7296;"27001";"27001";"Tenotomía, aductor de la cadera y abierta";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7297;"";"27002";"Tenotomía, aductor de la cadera, subcutánea, abierta, bilateral";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7298;"27003";"27003";"Tenotomía, aductor, subcutánea, abierto, con obturador neurectomía";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7299;"";"27004";"Tenotomía, aductor, subcutánea, abierto, con obturador neurectomía, bilateral";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7300;"";"27010";"Glúteo-fasciotomía iliotibial (Procedimiento de Ober tipo)";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7301;"";"27026";"Ober-Yount fasciotomía, combinado con yeso en espiga, espigas en tibia, acuñando el reparto, etc, bilateral";"0";"";"";"";"";"-";1;"2017-09-15";"-";0;"";"-";0;"N";"V";""
7302;"27027";"27027";"Descompresión fasciotomía (s), pelvis (nalga) compartimiento (s) (por ejemplo, glúteo medio-minimus, glúteo mayor, psoas ilíaco, y / o músculo tensor de la fascia lata), unilateral";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7303;"27033";"27033";"Artrotomía, la cadera, incluyendo exploración o extracción de cuerpo suelto o extranjeras";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7304;"27043";"27043";"La escisión, el tejido tumoral y suave de la pelvis y la cadera, subcutánea, cm 3 o mayor";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
7305;"27045";"27045";"Escisión, tejido tumoral, suave de la pelvis y la cadera, subfascial (por ejemplo, intramuscular), 5 cm o mayor";"0";"";"";"";"";"-";1;"2017-09-15";"-";1;"2018-04-04";"-";0;"N";"V";""
