"1670";"74150";"TEM DE ABDOMEN COMPLETO SIN CONTRASTE";"158.8";"162.94"
"1671";"74170";"TEM DE ABDOMEN COMPLETO CON CONTRASTE";"272.46";"275.03"
"1672";"74190";"Peritoneograma  (***)";"46.28";"46.34"
"1673";"74220";"Examen radiológico de esófago  (***) (2 placas)";"45.86";"45.89"
"1674";"74246";"Examen radiológico de tracto gastrointestinal superior a doble contraste sin KUB  (***)  (8 placas)";"45.86";"45.89"
"1675";"74249";"Examen radiológico de tracto gastrointestinal superior a doble contraste con KUB, y control de intestino delgado  (***) (6 placas)";"45.86";"45.89"
"1676";"74250";"Examen radiológico de intestino delgado, con múltiples placas seriadas  (***)";"49.69";"49.74"
"1677";"74280";"Examen radiológico de colon con contraste de aire y bario específico de alta densidad, con o sin glucagón  (***) (6 placas)";"71.94";"71.97"
"1678";"74290";"Colecistografía oral  (***) (3 placas)";"34.01";"34.1"
"1679";"74300";"Colangiografía y/o pancreatografía intraquirúrgica  (***) (3 placas)";"37.6";"37.66"
"1680";"74301";"Colangiografía y/o pancreatografía intraquirúrgica adicional  (***) (2 placas)";"37.6";"37.66"
"1681";"74305";"Colangiografía y pancreatografía a través de catéter existente  (***) (3 placas)";"37.6";"37.66"
"1682";"74320";"Colangiografía percutánea transhepática  (***) (3 placas)";"37.6";"37.66"
"1683";"74400";"Urografía excretoria  (***) (4 placas)";"37.6";"37.66"
"1684";"74410";"Urografía, infusión por goteo y/o en bolo  (***) (4 placas)";"37.6";"37.66"
"1685";"74420";"Urografía retrógrada  (***)";"37.6";"37.66"
"1686";"74425";"Urografía anterógrada  (***)";"37.6";"37.66"
"1687";"74430";"Cistografía, mínimo tres incidencias  (***) (3 placas)";"37.6";"37.66"
"1688";"74450";"Uretrocistografía retrógrada  (***) (2 placas)";"37.6";"37.66"
"1689";"74485";"Dilatación de nefrostomía, uréteres o uretra  (***)";"37.6";"37.66"
"1690";"74710";"Pelvimetría, con o sin ubicación placentaria  (***) (3 placas)";"37.6";"37.66"
"1691";"74740";"Histerosalpingografía  (***) (4 placas)";"58.88";"58.94"
"1692";"75194";"TEM ABDOMEN INFERIOR CON CONTRASTE";"266.77";"268.74"
"1693";"75553";"RM CORAZON MORFOLOGICO CON CONTRASTE";"389.4";"393.07"
"1694";"75556";"RM MAPEO DE VELOCIDAD DE FLUJO  DE GRANDES ARTERIAS";"271.86";"274.27"
"1695";"75600";"Aortografía torácica sin estudio seriado  (***)";"58.88";"58.94"
"1696";"75625";"Aortografía abdominal por estudio seriado  (***)";"67.56";"67.62"
"1697";"75635";"ANGIOTEM AORTA ABDOMINAL";"460.73";"463.66"
"1698";"75650";"Angiografía cérvico-cerebral  (***) (6 placas)";"67.38";"91.3"
"1699";"75658";"Angiografía braquial retrógrada  (***)";"67.38";"91.3"
"1700";"75705";"Angiografía espinal selectiva  (***)";"67.38";"91.3"
"1701";"75710";"Angiografía de extremidad, unilateral  (***) (4 placas)";"67.38";"91.3"
"1702";"75726";"Angiografía visceral selectiva o supraselectiva  (***) (6 placas)";"67.38";"91.3"
"1703";"75801";"Linfangiografía unilateral de extremidad  (***)";"65.73";"80.27"
"1704";"75810";"Esplenoportografía  (***) (4 placas)";"67.38";"91.3"
"1705";"75820";"Venografía unilateral de extremidad  (***)";"62.05";"75.04"
"1706";"75825";"Venografía seriada de la cava inferior  (***) (3 placas)";"67.38";"91.3"
"1707";"75827";"Venografía seriada de la cava superior  (***) (3 placas)";"67.38";"91.3"
"1708";"75831";"Venografía renal unilateral selectiva  (***)";"67.38";"91.3"
"1709";"75885";"Portografía transhepática percutánea con evaluación hemodinámica  (***)";"67.38";"91.3"
"1710";"75894";"Embolización arteria uterina   (***)";"67.38";"91.3"
"1711";"75945";"Ultrasonido intravascular  (***)";"63.51";"87.44"
"1712";"76020";"Estudios de edad ósea (1 placa)";"18.18";"18.21"
"1713";"76040";"Estudios de longitud de huesos (ortoroentgenograma, estudio de barrido "" scanogram"") (2 placas)";"38.88";"38.94"
"1714";"76061";"Survey óseo";"33.09";"33.15"
"1715";"76080";"Examen radiológico de absceso, fístula o estudio de tracto";"33.09";"33.15"
"1716";"76093";"RM MAMA CON CONTRASTE";"314.63";"318.68"
"1717";"76375";"TEM RECONSTRUCCION TRIDIMENSIONAL EN GENERAL";"125.97";"127.76"
"1718";"76390";"ESPECTROSCOPIA";"269.02";"270.69"
"1719";"76393";"RM BIOPSIA DE MAMA GUIADA POR RESONANCIA";"271.86";"274.27"
"1720";"76506";"Ecografía Cerebral";"16.94";"17.04"
"1721";"76510";"Ultrasonido oftálmico, ecografía, diagnóstico.";"22.84";"22.96"
"1722";"76512";"Ultrasonido oftálmico diagnóstico con rastreo B de contacto";"22.84";"22.96"
"1723";"76514";"Ultrasonido oftálmico, diagnóstico paquimetría corneal, (determinación del espesor corneal) unilateral o bilateral";"41.32";"41.32"
"1724";"76516";"Biometría ocular por ultrasonido";"22.84";"22.96"
"1725";"76536";"Ultrasonido de tejidos blandos de cabeza y cuello";"16.94";"17.04"
"1726";"76604";"Ultrasonido de tórax";"15.44";"15.52"
"1727";"76645";"Ecografía mamaria";"16.94";"17.04"
"1728";"76646";"Ecografía cavidad pericárdica";"18.44";"18.56"
"1729";"76700";"Ecografía Abdominal completa";"16.94";"17.04"
"1730";"76705";"Ecografía vías biliares";"15.44";"15.52"
"1731";"76770";"Ecografía renal";"18.44";"18.56"
"1732";"76775";"Ecografía de vías urinarias";"16.94";"17.04"
"1733";"76800";"Ecografía de canal espinal y contenido";"18.44";"18.56"
"1734";"76805";"Ultrasonido de útero grávido, posterior al 1er trimestre";"16.94";"17.04"
"1735";"76811";"Ultrasonido de útero grávido y evaluación fetal detallada";"16.94";"17.04"
"1736";"76816";"Ecografía obstétrica selectiva evaluación morfológica del feto para descarte de malformaciones";"16.94";"17.04"
"1737";"76817";"Ecografía transvaginal obstétrica";"18.44";"18.56"
"1738";"76818";"Perfil biofísico fetal";"18.44";"18.56"
"1739";"76819";"Perfil biofísico fetal sin test no estresante";"16.94";"17.04"
"1740";"76825";"Ecocardiografía fetal";"19.93";"20.08"
"1741";"76827";"Ecografía fetal Doppler";"41.49";"41.78"
"1742";"76830";"Ecografía transvaginal (no obstétrica)";"16.53";"16.56"
"1743";"76831";"Histerosonografía, con o sin flujo, doppler codificado con color";"43.17";"43.35"
"1744";"76856";"Ultrasonido pélvico (no obstétrico)";"15.44";"15.52"
"1745";"76870";"Ecografía, escroto y contenido";"15.44";"15.52"
"1746";"76872";"Ultrasonido prostático transrectal";"15.44";"15.52"
"1747";"76880";"Ecografía no vascular de extremidades por rastreo B y/o en tiempo real";"15.44";"15.52"
"1748";"76885";"Ultrasonido de caderas de lactante";"16.94";"17.04"
"1749";"76942";"Biopsia guiada por ecografía";"18.88";"19.07"
"1750";"77055";"Mamografía unilateral (2 placas)";"28.13";"28.15"
"1751";"77056";"Mamografía bilateral (4 placas)";"42.13";"42.18"
"1752";"77057";"Mamografía de tamizaje";"38.36";"38.41"
"1753";"77080";"Densitometría ósea";"43.26";"43.34"
"1754";"77310";"TELETERAPIA (TELECOBALTOTERAPIA) SESIÓN";"6";"6"
"1755";"77500";"Acelerador lineal (1 sesion)";"0";"3.25"
"1756";"77501";"Braquiterapia de contacto";"0";"60.6"
"1757";"77750";"INSFUSIÓN O INSTALACIÓN DE SOLUCIÓN DE RADIOELEMENTO (**)";"15.24";"15.24"
"1758";"77761";"APLICACIÓN INTRACAVITARIA DEL RADIOELEMENTO";"36.95";"36.95"
"1759";"77781";"BRAQUITERAPIA POSTERIOR REMOTA DE ALTA INTENSIDAD";"36.95";"36.95"
"1760";"78000";"Captación tiroidea en determinación única con Iodo 131";"0";"211.96"
"1761";"78006";"Gammagrafía tiroidea";"0";"211.96"
"1762";"78007";"Prueba de estímulo con TSH - gammagráfica";"0";"211.96"
"1763";"78008";"Prueba de supresión con T3 gammagráfica";"0";"211.96"
"1764";"78009";"Prueba de estímulo con TSH captación";"0";"211.96"
"1765";"78010";"Prueba de descarga con perclorato";"0";"211.96"
"1766";"78011";"Prueba de inhibición con T3 captación";"0";"211.96"
"1767";"78019";"Obtención de imágenes de metástasis de carcinoma de tiroides en todo el cuerpo - rastreo de tejido tiroideo a cuerpo entero con Talio 201";"0";"211.96"
"1768";"78025";"Rastreo de tejido tiroideo";"0";"252.29"
"1769";"78026";"Terapia de hiperfunción con I-131";"0";"191.78"
"1770";"78027";"Terapia de atipias diferenciadas con I-131";"0";"211.96"
"1771";"78028";"Radioablación Funcional Tiroidea con I-131";"0";"211.96"
"1772";"78031";"Gammagrafía de Tiroides y captación con TEC99M";"0";"211.96"
"1773";"78070";"Imágenes del paratiroides- gammagrafía de paratiroides con sestamibi-TEC99M";"0";"222.04"
"1774";"78072";"Detección de Adenomas paratiroideos con sestamibi-TEC99M";"0";"222.04"
"1775";"78075";"Imágenes de adrenales, corteza y/o médula- gammagrafía de glándulas suprarrenales";"0";"222.04"
"1776";"78076";"Detección de feocromocitoma con metil-iodo- guanetidina -123";"0";"222.04"
"1777";"78078";"Gammagrafía de tiroides planar y tomográfica con TEC99M";"0";"211.96"
"1778";"78079";"Gammagrafía de tiroides planar y tomográfica con I-131";"0";"211.96"
"1779";"78185";"Imágenes del bazo solamente";"0";"201.87"
"1780";"78195";"Imágenes de linfáticos y ganglios linfáticos";"0";"211.96"
"1781";"78196";"Imágenes de médula ósea";"0";"191.78"
"1782";"78198";"Volumen plasmático, por técnica de determinación de volumen mediante dilución de radiofármaco (procedimiento separado) muestra única";"0";"191.78"
"1783";"78199";"Determinación del volumen de sangre entera, incluyendo la determinación separada del volumen plasmático y del volumen de eritrocitos (técnica de determinación de volumen por dilución de radiofármacos)";"0";"191.78"
"1784";"78201";"Obtención de imágenes hepáticas estáticas";"0";"201.87"
"1785";"78205";"Obtención de imágenes del hígado por SPECT";"0";"211.96"
"1786";"78215";"Obtención de imágenes hepáticas y de bazo estáticas";"0";"222.04"
"1787";"78220";"Estudio de función hepática con agentes hepatobiliares";"0";"211.96"
"1788";"78223";"Imágenes del sistema de conductos hepatobiliares incluyendo la vesícula biliar";"0";"252.29"
"1789";"78230";"Imágenes de glándulas salivales";"0";"222.04"
"1790";"78258";"Motilidad esofágica";"0";"252.29"
"1791";"78261";"Obtención de imágenes de mucosa gástrica";"0";"222.04"
"1792";"78262";"Estudio de reflujo gastroesofágico";"0";"242.21"
"1793";"78264";"Estudio de vaciamiento gástrico";"0";"252.29"
"1794";"78278";"Obtención de imágenes de pérdida gastrointestinal aguda de sangre";"0";"252.29"
"1795";"78279";"Detección del divertículo de Meckel";"0";"272.45"
"1796";"78281";"Imágenes de intestino (p. ej., mucosa gástrica ectópica, ubicación Meckel, vólvulo)";"0";"272.45"
"1797";"78300";"Obtención de imágenes de huesos y/o articulaciones limitadas a una zona";"0";"222.04"
"1798";"78305";"Gammagrafía ósea y/o articular, múltiples áreas";"0";"222.04"
"1799";"78321";"Gammagrafía con nanocoloides-TEC99M";"0";"222.04"
"1800";"78322";"Gammagrafía con HIG (inmunoglobulinas-TEC99M)";"0";"222.04"
"1801";"78350";"Estudio de densidad ósea de una o más zonas por absorciometría única de fotones";"0";"222.04"
"1802";"78360";"Gammagrafía de médula ósea";"0";"191.78"
"1803";"78362";"Gammagrafía ósea planar y tomográfica";"0";"222.04"
"1804";"78363";"Gammagrafía ósea trifásica";"0";"242.21"
"1805";"78364";"Gammagrafía ósea Segmentaria-segmento";"0";"211.96"
"1806";"78365";"Gammagrafía ósteomuscular";"0";"242.21"
"1807";"78366";"Gammagrafía ósteoarticular-otros";"0";"242.21"
"1808";"78367";"Gammagrafía ósteoarticular-coxofemorales";"0";"242.21"
"1809";"78368";"Gammagrafía ósteoarticular-sacroiliacas";"0";"242.21"
"1810";"78369";"Gammagrafía ósteoarticular-hombros";"0";"242.21"
"1811";"78455";"Estudio de trombosis venosa-flebografía isotópica regional";"0";"222.04"
"1812";"78456";"Trombovenografía profunda";"0";"222.04"
"1813";"78458";"Obtención de imágenes de trombosis venosa mediante venograma bilateral - flebografía isotópica de miembros inferiores";"0";"222.04"
"1814";"78481";"Estudio con pirifosfato planar";"0";"222.04"
"1815";"78482";"Estudio con pirifosfato planar y tomográfico";"0";"242.21"
"1816";"78483";"Estudio con mibi-tec99m reposo-esfuerzo y tomografía (SPECT)";"0";"222.04"
"1817";"78484";"Perfusión miocárdiaca con Mibi-tec99m reposo y tomografía (SPECT)";"0";"242.21"
"1818";"78485";"Estudio con Talio - 201 en reposo planar y tomográfico";"0";"222.04"
"1819";"78486";"Estudio con Talio - 201 en reposo y esfuerzo planar y tomográfico";"0";"242.21"
"1820";"78487";"Estudio con Talio - 201 en reposo planar y postdipiridamol con SPECT";"0";"252.29"
"1821";"78489";"Ventriculografía en reposo y con aplicación farmacológica";"0";"222.04"
"1822";"78490";"Ventriculografía isotópica en reposo y esfuerzo";"0";"242.21"
"1823";"78491";"Ventriculografía isotópica en reposo";"0";"222.04"
"1824";"78492";"Estudio de primer pasaje en reposo";"0";"222.04"
"1825";"78493";"Estudio de primer pasaje reposo y esfuerzo";"0";"242.21"
"1826";"78494";"Estudio de shunts y cálculo del QP/QS";"0";"222.04"
"1827";"78495";"Gammagrafía miocárdica con pirofosfato";"0";"242.21"
"1828";"78496";"Gammagrafía de espacio vascular cardiaco y/o grandes vasos";"0";"242.21"
"1829";"78497";"Terapia con radionucleidos";"0";"222.04"
"1830";"78521";"Gammagrafía cerebral";"0";"222.04"
"1831";"78522";"Gammagrafia de glándulas salivales";"0";"222.04"
"1832";"78524";"Gammagrafia de vías biliares";"0";"262.37"
"1833";"78525";"Gammagrafia higado y bazo";"0";"222.04"
"1834";"78580";"Gammagrafía pulmonar de perfusión";"0";"181.7"
"1835";"78584";"Gammagrafía de perfusión pulmonar, partículas, con ventilación, inhalación única";"0";"201.87"
"1836";"78587";"Obtención de imágenes múltiples sobre ventilación pulmonar con aerosol-gammagrafía pulmonar de ventilación";"0";"222.04"
"1837";"78588";"Obtención de imágenes de perfusión pulmonar con partículas y de ventilación con aerosol- gammagrafía pulmonar de perfusión/ventilación y flebografía";"0";"242.21"
"1838";"78608";"Radioangiografía con gammagrafía planar y tomográfica";"0";"242.21"
"1839";"78609";"Radioangiografía con gammagrafía cerebral estática planar";"0";"242.21"
"1840";"78610";"Tomografía nuclear de cerebro con DTPA/GHCA";"0";"222.04"
"1841";"78630";"Cisternografía isotópica";"0";"222.04"
"1842";"78631";"Cisternografía tomográfica";"0";"222.04"
"1843";"78648";"Flujo sanguíneo cerebral regional con HMPAO y SPECT";"0";"222.04"
"1844";"78649";"Flujo sanguíneo cerebral con ECD y SPECT";"0";"242.21"
"1845";"78654";"Radioangiografía cerebral";"0";"222.04"
"1846";"78660";"Tomografía cerebral con Talio - 201";"0";"222.04"
"1847";"78700";"Gammagrafía renal con GHCA-TEC99M";"0";"222.04"
"1848";"78701";"Gammagrafía renal con DMSA-TEC99M";"0";"222.04"
"1849";"78711";"Gammagrafía renal con GHCA-TEC99M y tomografía";"0";"242.21"
"1850";"78712";"Radiorrenograma isotópico con MAG3-TEC99M";"0";"222.04"
"1851";"78713";"Radiorrenograma isotópico con DTPA-TEC99M";"0";"222.04"
"1852";"78714";"Test de Furosemida (Lasix) *Dos Radiorrenogramas";"0";"222.04"
"1853";"78716";"Test de Captopril *Dos Radiorrenogramas";"0";"232.12"
"1854";"78730";"Estudio residual de vejiga urinaria";"0";"191.78"
"1855";"78740";"Estudio de reflujo vésico ureteral -métodos directo";"0";"222.04"
"1856";"78741";"Estudio de reflujo vésico ureteral -métodos indirecto";"0";"242.21"
"1857";"78761";"Obtención de imágenes y flujo vascular de testículos- perfusión testicular";"0";"191.78"
"1858";"78762";"Determinación de filtración de Glomerular (GFR) y Radiorrenograma";"0";"191.78"
"1859";"78802";"Evaluaciónde Shunts";"0";"191.78"
"1860";"78808";"Gammagrafía de perfusión regional";"0";"222.04"
"1861";"78822";"BIOPSIA X TAC";"12.94";"12.94"
"1862";"78891";"Biopsia dirigida x fluoroscopía  (***)";"41.78";"42.11"
"1863";"78892";"DRENAJE X TAC";"5.06";"5.06"
"1864";"78893";"PICTOGRAFIA ANTEROGRADA";"10.36";"10.36"
"1865";"78894";"TOMOGRAFIA LINEAL (4)";"12.94";"12.94"
"1866";"78895";"QUIMIOTERAPIA ARTERIAL SELECTIVA";"15.61";"15.61"
"1867";"80048";"Batería metabólica básica";"9.34";"9.34"
"1868";"80051";"Electrolitos séricos";"7.45";"7.45"
"1869";"80055";"Perfil prenatal: hemograma de tercera generación, grupo sanguíneo, glucosa, VDRL, HIV, examen de orina, rubéola";"24.1";"24.1"
"1870";"80057";"Perfil preoperatorio: hemograma de tercera generación, grupo sanguíneo, factor Rh, tiempo de coagulación y sangría, tiempo de protrombina, glucosa, HIV, VDRL, examen completo de orina";"22.79";"22.79"
"1871";"80058";"Batería de hepatitis:Antígeno de superficie de la hepatitis B (HBsAg), Anticuerpo contra el antígeno de superficie de la hepatitis B (HBsAb),Anticuerpo contra el antígeno de la nucleocápside de la hepatitis B (HBcAb), IgG e IgM ,Anticuerpo contra la hepat";"12.84";"12.84"
